Location,Year,Habitat,count,Family,species,Length,a,b,lat,lon,Management
Cousin Carbonate,1994,Carbonate,7,Labridae,Stethojulis albovittata,13,0.0128,3.077,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Labridae,Thalassoma hebraicum,14,0.0183,2.862,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Lethrinidae,Lethrinus obsoletus,31,0.0197,2.979,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Lethrinidae,Lethrinus obsoletus,33,0.0197,2.979,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Monacanthidae,Oxymonacanthus longirostris,8,0.0132,3,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Monacanthidae,Oxymonacanthus longirostris,8,0.0132,3,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Nemipteridae,Scolopsis frenatus,26,0.03744,2.846125,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Pomacentridae,Chromis atripectoralis,9,0.0204,3.217,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Pomacentridae,Chromis atripectoralis,9,0.0204,3.217,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Pomacentridae,Plectroglyphidodon dickii,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Pomacentridae,Plectroglyphidodon lacrymatus,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Pomacentridae,Plectroglyphidodon lacrymatus,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Pomacentridae,Plectroglyphidodon lacrymatus,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Pomacentridae,Plectroglyphidodon lacrymatus,9,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Pomacentridae,Plectroglyphidodon lacrymatus,9,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Pomacentridae,Plectroglyphidodon lacrymatus,9,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Pomacentridae,Plectroglyphidodon lacrymatus,9,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Chlorurus sordidus,12,0.0182,3.15,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Chlorurus sordidus,12,0.0182,3.15,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Chlorurus sordidus,12,0.0182,3.15,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Chlorurus sordidus,12,0.0182,3.15,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Chlorurus sordidus,12,0.0182,3.15,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Chlorurus sordidus,12,0.0182,3.15,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Chlorurus sordidus,17,0.0182,3.15,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Chlorurus sordidus,20,0.0182,3.15,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Scarus frenatus,31,0.0169,3.049,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Scarus frenatus,32,0.0169,3.049,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Scarus ghobban,36,0.0169,3.049,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Scarus prasiognathos,12,0.0142,3.14,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Scarus prasiognathos,12,0.0142,3.14,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Scarus prasiognathos,12,0.0142,3.14,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Scarus prasiognathos,12,0.0142,3.14,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Scarus prasiognathos,12,0.0142,3.14,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Scarus prasiognathos,12,0.0142,3.14,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Scarus prasiognathos,12,0.0142,3.14,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Scarus prasiognathos,12,0.0142,3.14,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Scaridae,Scarus scaber,26,0.0278,2.857,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Serranidae,Cephalopholis argus,29,0.0186,2.987,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,7,Siganidae,Siganus argenteus,13,0.0131,3.088,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Acanthuridae,Ctenochaetus striatus,16,0.0254,3.027,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Acanthuridae,Ctenochaetus truncatus,13,0.0254,3.027,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Acanthuridae,Ctenochaetus truncatus,14,0.0254,3.027,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Acanthuridae,Ctenochaetus truncatus,17,0.0254,3.027,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Labridae,Anampses meleagrides,10,0.0105,3,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Labridae,Anampses meleagrides,11,0.0105,3,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Labridae,Gomphosus caeruleus,17,0.0177,3,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Labridae,Halichoeres marginatus,15,0.0215,3,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Labridae,Labroides dimidiatus,10,0.0076,3.105,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Labridae,Labroides dimidiatus,10,0.0076,3.105,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Labridae,Oxycheilinus digramma,14,0.0225,3,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Lethrinidae,Lethrinus obsoletus,30,0.0197,2.979,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Lethrinidae,Lethrinus obsoletus,31,0.0197,2.979,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Lutjanidae,Aprion virescens,41,0.0255,2.87,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Lutjanidae,Aprion virescens,62,0.0255,2.87,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Monacanthidae,Oxymonacanthus longirostris,9,0.0132,3,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Monacanthidae,Oxymonacanthus longirostris,9,0.0132,3,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Monacanthidae,Oxymonacanthus longirostris,9,0.0132,3,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Mullidae,Parupeneus macronemus,12,0.0052,3.381,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Mullidae,Parupeneus macronemus,14,0.0052,3.381,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacanthidae,Centropyge multispinis,12,0.0601,2.692,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacanthidae,Centropyge multispinis,13,0.0601,2.692,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacanthidae,Pomacanthus semicirculatus,34,0.0286,3,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacentridae,Plectroglyphidodon lacrymatus,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacentridae,Plectroglyphidodon lacrymatus,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacentridae,Plectroglyphidodon lacrymatus,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacentridae,Plectroglyphidodon lacrymatus,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacentridae,Plectroglyphidodon lacrymatus,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacentridae,Plectroglyphidodon lacrymatus,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacentridae,Plectroglyphidodon lacrymatus,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacentridae,Plectroglyphidodon lacrymatus,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacentridae,Plectroglyphidodon lacrymatus,8,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacentridae,Plectroglyphidodon lacrymatus,9,0.0612,2.635,-4.332921,55.658746,Protected
Cousin Carbonate,1994,Carbonate,8,Pomacentridae,Plectroglyphidodon lacrymatus,9,0.0612,2.635,-4.332921,55.658746,Protected
